url,title,product_desc,image,Boiling Point,CAS,Chemical Name or Material,Color,Molecular Formula,Packaging,Synonym,Grade,Molecular Weight (g/mol),Percent Purity,Quantity,Unit Size,IUPAC Name,InChI Key,SMILES,Appearance (Color),Appearance (Form),Infrared spectrum,Melting point,Titration with NaOH,Form,Assay (Aqueous acid-base Titration),Identification (FTIR),Refractive Index,Assay from Supplier's CofA,Comment,Melting Point,Assay (Silylated GC),Residue after ignition,Chloride (Cl),HPLC,Heavy metals (as Pb),Impurity content,Trace Metal,Melting Point (clear melt),Optical Rotation,Assay (GC),Free base (titration),Carboniz. sub. by hot H2SO4,Beilstein,ChEBI,Water Content (Karl Fischer Titration),Titration Argentometric,Loss on drying,Water,UV,Color scale,Heavy metals (ICP-OES),Titration with KMnO4,Substance darkened by H2SO4,Total Metal Impurities,Chloride content,Iron (Fe),Titration with CHA,Specific optical rotation,Arsenic (As),Sulfate (SO4),Refractive index,Residue after evaporation,K2Cr2O7-reducing substance,Cadmium (Cd),Identification A,Identification B,Residue on ignition,Assay (unspecified),"Dnase,Rnase,Protease activity",Oxalate (C2O4),Acid value,Density,GC,Phosphate (PO4),Sodium (Na),"Sugars, dextrin",Zinc (Zn),Sulfuric acid,Titration with HClO4,Acidity/alkalinity,Name Note,Physical Form,Recommended Storage,KMnO4-reducing substance,Optical Absorbance at,Insoluble matter,Acid-base back titration,Dilution test,Sulfite (SO3),Enantiomeric excess,Titration excess NaOH,Reducing sugars,Assay,Titration with HCl,Aluminium (Al),Heavy Metals (as Pb),Sulfated ash,Assay (Titration),Concentration,EINECS Number,Potassium (K),Calcium (Ca),Magnesium (Mg),Assay from Suppliers CofA,Clarity of solution,Strength,Ash,pH,Sugars,Acids,Impurity,Moisture holding capacity,Trace Metals,Sulfur compounds (as SO4),DOT Information,Assay (Non-aqueous acid-base Titration),Assay (Argentometric Titration),Clarity,Residual water,Ammonium (NH4),Proton NMR,Loss on Drying,Assay (HPLC),Transition Temperature,Elemental Analysis,Fumaric and maleic acid,Identification,Fluoride (F),lambda-max (UV-Vis),Insoluble material
https://www.thermofisher.com/order/catalog/product/A14767.22?SID=srch-srp-A14767.22,"(R)-(-)-Mandelic acid, 98%","(R)-(-)-Mandelic acid, is used as a antiseptic ingredient particularly against urinary tract infections.Mandelic acid and its derivatives are used to apply the dual activities as an antibacterial agent and as an antiaging agent. It is used as an intermediate for the synthesis of target molecules for other applications. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-611-71-2.jpg-650.jpg,,511-67-1,,,C4H2Br2N2O3,,,,,,,,"5,5-dibromo-1,3-diazinane-2,4,6-trione",AMATXUCYHHHHHB-UHFFFAOYSA-N,BrC1(Br)C(=O)NC(=O)NC1=O,White to almost white,Crystalline powder,Conforms,,,Crystals or powder or crystalline powder or flakes,≥97.5 to ≤102.5%,Conforms,,,,,≥97.5%,,,>=95.0 %,,,,,,,,,,,,,=<0.5 % (105°C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/439840050?SID=srch-srp-439840050,"5,5-Dibromobarbituric acid, 95+%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-511-67-1.jpg-650.jpg,,511-67-1,,,C4H2Br2N2O3,,,,,,,,"5,5-dibromo-1,3-diazinane-2,4,6-trione",AMATXUCYHHHHHB-UHFFFAOYSA-N,BrC1(Br)C(=O)NC(=O)NC1=O,White to almost white,Crystalline powder,Conforms,,,Crystals or powder or crystalline powder or flakes,≥97.5 to ≤102.5%,Conforms,,,,,≥97.5%,,,>=95.0 %,,,,,,,,,,,,,=<0.5 % (105°C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/138895000?SID=srch-srp-138895000,"Thiosalicylic acid, 98%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-147-93-3.jpg-650.jpg,,147-71-7,,,C4H6O6,,,,,,,,"2,3-dihydroxybutanedioic acid",FEWJPZIEWOKRBE-UHFFFAOYNA-N,OC(C(O)C(O)=O)C(O)=O,White,Crystalline powder or crystals,Conforms,167°C to 171°C,>=98.5 %,Crystals or powder or crystalline powder or flakes,≥97.5 to ≤102.5%,Conforms,,,,,≥97.5%,,,>=95.0 %,,,,,,,,,,,,97.5 to 102.5 %,=<0.5 % (105°C),=<0.05 %,at 320 nm A: =<0.03,=<10 APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/434161000?SID=srch-srp-434161000,"Trifluoroacetic acid, 99+%, for spectroscopy",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-05-1.jpg-650.jpg,,147-71-7,,,C4H6O6,,,,,,,,"2,3-dihydroxybutanedioic acid",FEWJPZIEWOKRBE-UHFFFAOYNA-N,OC(C(O)C(O)=O)C(O)=O,White,Crystalline powder or crystals,Conforms,167°C to 171°C,>=98.5 %,Crystals or powder or crystalline powder or flakes,≥97.5 to ≤102.5%,Conforms,,,,,≥97.5%,,,>=95.0 %,,,,,,,,,,,,97.5 to 102.5 %,=<0.5 % (105°C),=<0.05 %,at 320 nm A: =<0.03,=<10 APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/137862500?SID=srch-srp-137862500,"D(-)-Tartaric acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-147-71-7.jpg-650.jpg,,147-71-7,,,C4H6O6,,,,,,,,"2,3-dihydroxybutanedioic acid",FEWJPZIEWOKRBE-UHFFFAOYNA-N,OC(C(O)C(O)=O)C(O)=O,White,Crystalline powder or crystals,Conforms,167°C to 171°C,>=98.5 %,Crystals or powder or crystalline powder or flakes,≥97.5 to ≤102.5%,Conforms,,,,,≥97.5%,,,>=95.0 %,,,,,,,,,,,,97.5 to 102.5 %,=<0.5 % (105°C),=<0.05 %,at 320 nm A: =<0.03,=<10 APHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A15207.0B?SID=srch-srp-A15207.0B,"Pamoic acid, 99%","Pamoic acid is used in preparation of repository derivatives of medicinal agents, used in pharmacology to increase the solubility of a drug in water. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-130-85-8.jpg-650.jpg,,130-85-8,,,C23H16O6,,,,,,,,4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid,WLJNZVDCPSBLRP-UHFFFAOYSA-N,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,Yellow to yellow-green,,,,,Crystals or powder or crystalline powder,≥98.5 to ≤101.5%,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A15207.30?SID=srch-srp-A15207.30,"Pamoic acid, 99%","Pamoic acid is used in preparation of repository derivatives of medicinal agents, used in pharmacology to increase the solubility of a drug in water. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-130-85-8.jpg-650.jpg,,130-85-8,,,C23H16O6,,,,,,,,4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid,WLJNZVDCPSBLRP-UHFFFAOYSA-N,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,Yellow to yellow-green,,,,,Crystals or powder or crystalline powder,≥98.5 to ≤101.5%,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A15447.30?SID=srch-srp-A15447.30,"Cyanuric acid, 99%","Cyanuric acid acts as a chlorine stabilizer in swimming pools. It is used as a precursor to N-chlorinated cyanurates, which are used to disinfect water and crosslinking agents for polyurethane resins. It serves as a process regulator. Further, it is used in the diagnostic determination of melamine and related compounds in kidney tissue. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-108-80-5.jpg-650.jpg,,90-64-2,,,C8H8O3,,,,,,,,2-hydroxy-2-phenylacetic acid,IWYDHOAUDWTVEP-UHFFFAOYNA-N,OC(C(O)=O)C1=CC=CC=C1,White to pale yellow or grey,,,,,Crystals or powder or crystalline powder,≥98.5% to ≤101.5%,Conforms,,,,115.5-121.5?C,≥98.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A14223.36?SID=srch-srp-A14223.36,"(±)-Mandelic Acid, 99%","Mandelic acid is used in the pharmaceutical industry as an antibacterial to treat urinary tract infections. It acts as a precursor for making various drugs. It is also used as an oral antibiotic. Mandelic acid peels are widely used for treating damaged skin due to its less penetrating and irritating property. Enantiomeric resolution of (±)-Mandelic acid is performed by using the chiral amine (1R,2S)-(-)-ephedrine followed by acidification to prepare (R)-( -)-Mandelic acid.  ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-90-64-2.jpg-650.jpg,,90-64-2,,,C8H8O3,,,,,,,,2-hydroxy-2-phenylacetic acid,IWYDHOAUDWTVEP-UHFFFAOYNA-N,OC(C(O)=O)C1=CC=CC=C1,White to pale yellow or grey,,,,,Crystals or powder or crystalline powder,≥98.5% to ≤101.5%,Conforms,,,,115.5-121.5?C,≥98.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/423152500?SID=srch-srp-423152500,"Oxalic acid dihydrate, 99.5+%, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6153-56-6.jpg-650.jpg,,6153-56-6,,,C2H6O6,,,,,,,,oxalic acid dihydrate,GEVPUGOOGXGPIO-UHFFFAOYSA-N,O.O.OC(=O)C(O)=O,,,Conforms,,,,,,,,,,,=<0.01 %,,,,,,,,,,,,,,,,,,,=<5 ppm,99.5 to 102.5 %,Passes test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A14365.30?SID=srch-srp-A14365.30,"Trifluoroacetic acid, biochemical grade, 99.5+%","Used to cleave peptide blocking groupsThe combination of properties like solubility in most of the solvents, volatility, catalytic property, and strong acidity with non-oxidizing nature makes it a widely used reagent in organic synthesis.  Trifluoroacetic acid is an important building block in the synthesis of pharmaceuticals, agrochemicals and performance products.  It is a precursor to many fluorinated compounds, and widely used in peptide synthesis  and other organic transformations involving deprotection of t-BOC group.  TFA finds use as an ion pairing agent in liquid chromatography, as a solvent in NMR spectroscopy and as a calibrant in mass spectrometry. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-05-1.jpg-650.jpg,,76-03-9,,,C2HCl3O2,,,,,,,,trichloroacetic acid,YNJBWRMUSHSURL-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)Cl,White to pale cream to pink,Adhering crystals,,,>=99.0 %,Crystalline powder or adhering crystals,≥96.0 to ≤103.0% (as monohydrate),Conforms,,,May discolor to pink on storage,,,,=<20 ppm,,,Phosphate and sulfate: ≤1ppm each,,,,≥ 99.7%,,,,,≤0.05%,,,,,,,,Passes test,≤0.1%,≤1ppm,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/039745.AP?SID=srch-srp-039745.AP,"Acetic acid, glacial, 99.7+% (metals basis)","Good polar protic solvent, in its ester form it act as a solvent for inks paints and coatings. Used in laboratory as a solvent for recrystallization, manufacture of camphor, cellulose acetate, polyvinyl acetate. It involves in Wagner-Meerwein rearrangement. Used for preparation of mono-lithium salt of 5-sulfoisophthalic acid. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-19-7.jpg-650.jpg,,76-03-9,,,C2HCl3O2,,,,,,,,trichloroacetic acid,YNJBWRMUSHSURL-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)Cl,White to pale cream to pink,Adhering crystals,,,>=99.0 %,Crystalline powder or adhering crystals,≥96.0 to ≤103.0% (as monohydrate),Conforms,,,May discolor to pink on storage,,,,=<20 ppm,,,Phosphate and sulfate: ≤1ppm each,,,,≥ 99.7%,,,,,≤0.05%,,,,,,,,Passes test,≤0.1%,≤1ppm,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A14119.0I?SID=srch-srp-A14119.0I,"p-Toluenesulfonic acid monohydrate, 97%, Thermo Scientific Chemicals","p-Toluenesulfonic acid monohydrate is used as a catalyst in the synthesis of resveratrol, in oxane derivatives as an antimalarial agent, as substituted piperidine and unsymmetrical benzyl. It acts as a catalyst in the preparation of 1,3,5-trisubstituted pyrazoles derivatives, selenated ketene dithioacetals, triazoloquinazolinone and benzimidazoquinazolinone derivatives. It also serves as an intermediate in the esterification and in reductive amination reactions. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6192-52-5.jpg-650.jpg,,76-03-9,,,C2HCl3O2,,,,,,,,trichloroacetic acid,YNJBWRMUSHSURL-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)Cl,White to pale cream to pink,Adhering crystals,,,>=99.0 %,Crystalline powder or adhering crystals,≥96.0 to ≤103.0% (as monohydrate),Conforms,,,May discolor to pink on storage,,,,=<20 ppm,,,Phosphate and sulfate: ≤1ppm each,,,,≥ 99.7%,,,,,≤0.05%,,,,,,,,Passes test,≤0.1%,≤1ppm,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/421455000?SID=srch-srp-421455000,"Trichloroacetic acid, 99+%, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-03-9.jpg-650.jpg,,76-03-9,,,C2HCl3O2,,,,,,,,trichloroacetic acid,YNJBWRMUSHSURL-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)Cl,White to pale cream to pink,Adhering crystals,,,>=99.0 %,Crystalline powder or adhering crystals,≥96.0 to ≤103.0% (as monohydrate),Conforms,,,May discolor to pink on storage,,,,=<20 ppm,,,Phosphate and sulfate: ≤1ppm each,,,,≥ 99.7%,,,,,≤0.05%,,,,,,,,Passes test,≤0.1%,≤1ppm,=<10 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A14119.30?SID=srch-srp-A14119.30,"p-Toluenesulfonic acid monohydrate, 97%","p-Toluenesulfonic acid monohydrate is used as a catalyst in the synthesis of resveratrol, in oxane derivatives as an antimalarial agent, as substituted piperidine and unsymmetrical benzyl. It acts as a catalyst in the preparation of 1,3,5-trisubstituted pyrazoles derivatives, selenated ketene dithioacetals, triazoloquinazolinone and benzimidazoquinazolinone derivatives. It also serves as an intermediate in the esterification and in reductive amination reactions. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6192-52-5.jpg-650.jpg,,6192-52-5,,,C7H10O4S,,,,,,,,4-methylbenzene-1-sulfonic acid hydrate,KJIFKLIQANRMOU-UHFFFAOYSA-N,O.CC1=CC=C(C=C1)S(O)(=O)=O,White to pale cream to pink,,,,,Crystalline powder or adhering crystals,≥96.0 to ≤103.0% (as monohydrate),Conforms,,,May discolor to pink on storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/139025000?SID=srch-srp-139025000,"p-Toluenesulfonic acid monohydrate, 99%, extra pure",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6192-52-5.jpg-650.jpg,,6192-52-5,,,C7H10O4S,,,,,,,,4-methylbenzene-1-sulfonic acid hydrate,KJIFKLIQANRMOU-UHFFFAOYSA-N,O.CC1=CC=C(C=C1)S(O)(=O)=O,White,Adhering crystals,Conforms,200°C to 206°C,>=99.4 %,,,,,,,,,,,,,,,,,,,,,,,,,10.0 to 13.0 % (KF),,,,,,,,,=<0.5 % Sulfuric acid,"-1.5° to -3° (20°C, 589 nm) (c=8.5, water)",=<2 ppm,=<300 ppm,"1.3700 to 1.3730 (20°C, 589 nm)",=<0.01 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/295310250?SID=srch-srp-295310250,"Acetic acid, 99+%, extra pure",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-19-7.jpg-650.jpg,,6192-52-5,,,C7H10O4S,,,,,,,,4-methylbenzene-1-sulfonic acid hydrate,KJIFKLIQANRMOU-UHFFFAOYSA-N,O.CC1=CC=C(C=C1)S(O)(=O)=O,White,Adhering crystals,Conforms,200°C to 206°C,>=99.4 %,,,,,,,,,,,,,,,,,,,,,,,,,10.0 to 13.0 % (KF),,,,,,,,,=<0.5 % Sulfuric acid,"-1.5° to -3° (20°C, 589 nm) (c=8.5, water)",=<2 ppm,=<300 ppm,"1.3700 to 1.3730 (20°C, 589 nm)",=<0.01 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/137875000?SID=srch-srp-137875000,"DL-Tartaric acid, 99.5%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-133-37-9.jpg-650.jpg,,6192-52-5,,,C7H10O4S,,,,,,,,4-methylbenzene-1-sulfonic acid hydrate,KJIFKLIQANRMOU-UHFFFAOYSA-N,O.CC1=CC=C(C=C1)S(O)(=O)=O,White,Adhering crystals,Conforms,200°C to 206°C,>=99.4 %,,,,,,,,,,,,,,,,,,,,,,,,,10.0 to 13.0 % (KF),,,,,,,,,=<0.5 % Sulfuric acid,"-1.5° to -3° (20°C, 589 nm) (c=8.5, water)",=<2 ppm,=<300 ppm,"1.3700 to 1.3730 (20°C, 589 nm)",=<0.01 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/150595000?SID=srch-srp-150595000,"L(-)-Malic acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-97-67-6.jpg-650.jpg,,6192-52-5,,,C7H10O4S,,,,,,,,4-methylbenzene-1-sulfonic acid hydrate,KJIFKLIQANRMOU-UHFFFAOYSA-N,O.CC1=CC=C(C=C1)S(O)(=O)=O,White,Adhering crystals,Conforms,200°C to 206°C,>=99.4 %,,,,,,,,,,,,,,,,,,,,,,,,,10.0 to 13.0 % (KF),,,,,,,,,=<0.5 % Sulfuric acid,"-1.5° to -3° (20°C, 589 nm) (c=8.5, water)",=<2 ppm,=<300 ppm,"1.3700 to 1.3730 (20°C, 589 nm)",=<0.01 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/167275000?SID=srch-srp-167275000,"Decanoic acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-334-48-5.jpg-650.jpg,,334-48-5,,,C10H20O2,,,,,,,,decanoic acid,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCCCCCCCCC(O)=O,Colorless or white to cream,Crystals and/or chunks or fused solid or liquid,Conforms,29°C to 34°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>=98.5 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/173131000?SID=srch-srp-173131000,"Abietic acid, 85%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-514-10-3.jpg-650.jpg,,514-10-3,,,C20H30O2,,,,,,,,"(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-(propan-2-yl)-1,2,3,4,4a,4b,5,6,10,10a-decahydrophenanthrene-1-carboxylic acid",RSWGJHLUYNHPMX-ONCXSQPRSA-N,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,White to yellow,Powder or crystals,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>=80 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/J61871.MD?SID=srch-srp-J61871.MD,D-Lactic acid,"D-(-)-Lactic acid is a useful biochemical for proteomics research. It is also used in the production of chiral drug and in the  chemical synthesis. Lactic acid is used as a reagent in organic synthesis (in the manufacture of adhesives). It is used in the leather, textile, and tanning industries. It may be used as a plasticizer, a catalyst, or an acidifying agent. Lactic acid has even been used as a flavoring agent in the manufacture of tobacco products. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-10326-41-7.jpg-650.jpg,,64-19-7,,,C2H4O2,,,,,,,,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,White to cream to yellow to pale brown,,,,,Powder,≥97.5 to ≤102.5% (non-U.S. sourced material),,,≥99.0% (TLC),Material Sourced in the U.S. and in other countries,,≥97.5% (non-U.S. sourced material),,=<1 ppm,,,"L Enantiomer: ≤0.2% (Chiral chromatography, vendor CofA)",,,,,,,,,≤1.0%,,,=<0.2 %,,,,,,,,,,,,=<1 ppm,,,Passes test,=<0.1 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A12074.36?SID=srch-srp-A12074.36,"Vanillic acid, 98%","Vanillic acid is used as a flavoring agent in food. It acts as an intermediate in the production of vanillin from ferulic acid. Further, it is used in wine and vinegar. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-121-34-6.jpg-650.jpg,,64-19-7,,,C2H4O2,,,,,,,,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,White to cream to yellow to pale brown,,,,,Powder,≥97.5 to ≤102.5% (non-U.S. sourced material),,,≥99.0% (TLC),Material Sourced in the U.S. and in other countries,,≥97.5% (non-U.S. sourced material),,=<1 ppm,,,"L Enantiomer: ≤0.2% (Chiral chromatography, vendor CofA)",,,,,,,,,≤1.0%,,,=<0.2 %,,,,,,,,,,,,=<1 ppm,,,Passes test,=<0.1 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
